Tipo de alojamiento;Total Nacional;Comunidades y Ciudades Autónomas;Residencia: Nivel 1;Residencia: Nivel 2;Viajeros y pernoctaciones;Periodo;Total
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M01;24.122
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M12;32.865
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M11;36.381
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M10;75.038
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M09;61.578
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M08;121.989
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M07;128.242
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M06;96.698
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M05;81.338
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M04;78.539
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M03;55.974
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M02;29.429
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M01;20.849
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M12;.
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M11;29.294
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M10;40.712
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M09;31.255
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M08;63.655
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M07;68.109
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M06;36.204
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M05;28.334
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M04;14.622
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M03;11.051
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M02;.
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M01;3.680
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M12;4.007
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M11;.
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M10;14.438
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M09;14.807
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M08;40.900
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M07;34.192
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M06;5.670
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M05;.
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M04;.
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M03;26.937
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M02;60.674
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M01;41.050
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M12;43.934
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M11;56.019
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M10;78.403
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M09;79.770
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M08;128.220
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M07;135.390
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M06;106.603
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M05;97.926
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M04;99.027
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M03;68.799
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M02;55.412
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M01;40.735
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M12;44.188
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M11;49.864
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M10;81.698
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M09;82.637
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M08;115.428
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M07;135.854
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M06;102.334
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M05;98.808
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M04;82.903
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M03;75.077
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M02;44.730
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M01;32.140
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M12;41.061
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M11;47.114
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M10;82.064
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M09;79.762
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M08;126.517
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M07;144.819
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M06;102.662
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M05;104.713
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M04;101.696
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M03;72.300
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M02;51.128
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M01;34.309
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M12;42.690
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M11;40.633
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M10;83.973
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M09;79.276
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M08;129.942
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M07;144.386
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M06;102.281
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M05;101.363
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M04;82.135
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M03;78.601
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M02;48.791
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M01;33.004
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M12;38.797
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M11;36.638
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M10;79.754
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M09;72.584
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M08;127.764
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M07;137.179
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M06;96.107
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M05;90.906
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M04;78.431
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M03;65.390
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M02;40.619
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M01;30.867
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M12;35.148
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M11;40.204
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M10;70.119
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M09;66.881
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M08;126.674
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M07;146.579
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M06;96.187
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M05;91.768
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M04;83.738
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M03;60.515
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M02;41.406
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M01;24.291
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M12;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M11;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M10;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M09;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M08;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M07;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M06;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M05;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M04;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M03;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M02;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M01;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M12;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M11;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M10;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M09;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M08;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M07;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M06;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M05;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M04;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M03;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M02;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M01;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M12;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M11;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M10;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M09;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M08;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M07;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M06;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M05;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M04;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M03;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M02;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M01;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M12;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M11;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M10;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M09;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M08;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M07;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M06;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M05;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M04;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M03;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M02;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2010M01;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M12;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M11;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M10;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M09;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M08;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M07;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M06;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M05;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M04;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M03;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M02;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2009M01;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M12;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M11;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M10;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M09;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M08;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M07;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M06;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M05;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M04;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M03;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M02;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2008M01;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2007M12;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2007M11;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2007M10;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2007M09;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2007M08;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2007M07;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2007M06;""
Encuesta de Ocupación en Albergues;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2007M05;""
